,Job Title,Company Name,Salary Estimate,Job Position,Job Acedemic Requiremnt,Job Week Cutom Font,Job Time Cutom Font,Company Field,Company Size,min_salary,max_salary,avg_salary,avg_salary(month),week_attendence,intern_time_length,Job Position(eng),Job Acedemic Requiremnt(eng),Company Field(eng)
807,印地语实习生实习招聘-科大讯飞实习生招聘-实习僧," 
                        科大讯飞
                          ",100-120/天,合肥,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,100,120,110.0,3300.0,5,3,HeFei,Undergraduate,Internet/Games/Software
808,​【百胜中国-资金部-Treasury】实习生实习招聘-百胜餐饮实习生招聘-实习僧," 
                        百胜餐饮
                          ",120/天,上海,不限,4天／周,实习3个月,餐饮/酒店/旅游/娱乐,more than 2000,120,120,120.0,3600.0,4,3,ShangHai,Unlimited,Dining/Hotel/Travel/Entertainment
809,CP Project --COP pricing team 实习生实习招聘-飞利浦实习生招聘-实习僧," 
                        飞利浦
                          ",150-180/天,上海,本科,4天／周,实习3个月,电子/通信/硬件,more than 2000,150,180,165.0,4950.0,4,3,ShangHai,Undergraduate,Electronics/Communications/Hardware
810,战略实习生实习招聘-TCL实业实习生招聘-实习僧," 
                        TCL实业
                          ",150-250/天,深圳,本科,5天／周,实习3个月,电子/通信/硬件,more than 2000,150,250,200.0,6000.0,5,3,ShenZhen,Undergraduate,Electronics/Communications/Hardware
811,中文游戏类文本标注实习招聘-Speechocean实习生招聘-实习僧," 
                        Speechocean
                          ",150-180/天,北京,不限,5天／周,实习3个月,互联网/游戏/软件,150-500,150,180,165.0,4950.0,5,3,BeiJing,Unlimited,Internet/Games/Software
812,Data Analytics Internship实习招聘-罗技中国实习生招聘-实习僧," 
                        罗技中国
                          ",180-200/天,上海,本科,3天／周,实习4个月,电子/通信/硬件,500-2000,180,200,190.0,5700.0,3,4,ShangHai,Undergraduate,Electronics/Communications/Hardware
813,Data Analyst Intern实习招聘-百特实习生招聘-实习僧," 
                        百特
                          ",120-150/天,上海,本科,3天／周,实习3个月,医疗/健康/制药/生物,more than 2000,120,150,135.0,4050.0,3,3,ShangHai,Undergraduate,Medical/Health/Pharma/Bio
814,Data Analyst Intern实习招聘-百特实习生招聘-实习僧," 
                        百特
                          ",120-150/天,上海,本科,3天／周,实习3个月,医疗/健康/制药/生物,more than 2000,120,150,135.0,4050.0,3,3,ShangHai,Undergraduate,Medical/Health/Pharma/Bio
815,Digital Intern实习招聘-潘多拉实习生招聘-实习僧," 
                        潘多拉
                          ",180-250/天,上海,本科,5天／周,实习3个月,快消/百货/批发/零售,more than 2000,180,250,215.0,6450.0,5,3,ShangHai,Undergraduate,FMCG/Department/Wholesale/Retail
816,Merchandising Excellence Intern实习招聘-潘多拉实习生招聘-实习僧," 
                        潘多拉
                          ",150-180/天,上海,本科,5天／周,实习3个月,快消/百货/批发/零售,more than 2000,150,180,165.0,4950.0,5,3,ShangHai,Undergraduate,FMCG/Department/Wholesale/Retail
817,路由规划岗实习生实习招聘-京东商城实习生招聘-实习僧," 
                        京东商城
                          ",100-120/天,上海,本科,5天／周,实习4个月,互联网/游戏/软件,more than 2000,100,120,110.0,3300.0,5,4,ShangHai,Undergraduate,Internet/Games/Software
818,心理研究员（实习生）实习招聘-金融壹账通实习生招聘-实习僧," 
                        金融壹账通
                          ",150-200/天,上海,本科,4天／周,实习3个月,金融/经济/投资/财会,more than 2000,150,200,175.0,5250.0,4,3,ShangHai,Undergraduate,Finance/Economy/Investment/Accounting
819,图像算法工程师实习招聘-南京畅淼实习生招聘-实习僧," 
                        南京畅淼
                          ",150-180/天,南京,本科,5天／周,实习3个月,交通/贸易/物流,15-50,150,180,165.0,4950.0,5,3,NanJin,Undergraduate,Transportation/Trade/Logistics
820,咨询实习生(J11733)实习招聘-医渡云实习生招聘-实习僧," 
                        医渡云
                          ",120-200/天,北京,本科,3天／周,实习3个月,医疗/健康/制药/生物,500-2000,120,200,160.0,4800.0,3,3,BeiJing,Undergraduate,Medical/Health/Pharma/Bio
821,Admin intern实习招聘-飞利浦实习生招聘-实习僧," 
                        飞利浦
                          ",150-180/天,上海,本科,3天／周,实习4个月,电子/通信/硬件,more than 2000,150,180,165.0,4950.0,3,4,ShangHai,Undergraduate,Electronics/Communications/Hardware
822,量化研究实习生（交易方向）实习招聘-罡兴投资实习生招聘-实习僧," 
                        罡兴投资
                          ",500-1000/天,北京,本科,3天／周,实习3个月,基金/证券/期货/投资,15-50,500,1000,750.0,22500.0,3,3,BeiJing,Undergraduate,Funds/Securities/Futures/Investments
823,金融需求分析师实习生（长沙）实习招聘-文思海辉实习生招聘-实习僧," 
                        文思海辉
                          ",150-300/天,长沙,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,150,300,225.0,6750.0,5,3,ChangSha,Undergraduate,Internet/Games/Software
824,项目技术实习生实习招聘-德勤杭州实习生招聘-实习僧," 
                        德勤杭州
                          ",120-150/天,杭州,本科,5天／周,实习3个月,金融/经济/投资/财会,more than 2000,120,150,135.0,4050.0,5,3,HangZhou,Undergraduate,Finance/Economy/Investment/Accounting
825,ADAS工具链开发实习生实习招聘-保隆科技实习生招聘-实习僧," 
                        保隆科技
                          ",150-180/天,上海,本科,5天／周,实习3个月,汽车/机械/制造,more than 2000,150,180,165.0,4950.0,5,3,ShangHai,Undergraduate,Automotive / Machinery / Manufacturing
826,财务分析实习生实习招聘-老佛爷百货实习生招聘-实习僧," 
                        老佛爷百货
                          ",100-120/天,北京,本科,5天／周,实习5个月,快消/百货/批发/零售,150-500,100,120,110.0,3300.0,5,5,BeiJing,Undergraduate,FMCG/Department/Wholesale/Retail
827,亚太区收益管理整合中心(RMCC)实习生实习招聘-希尔顿实习生招聘-实习僧," 
                        希尔顿
                          ",100-150/天,上海,本科,5天／周,实习6个月,餐饮/酒店/旅游/娱乐,more than 2000,100,150,125.0,3750.0,5,6,ShangHai,Undergraduate,Dining/Hotel/Travel/Entertainment
828,经营分析师实习生实习招聘-小米实习生招聘-实习僧," 
                        小米
                          ",250-400/天,北京,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,250,400,325.0,9750.0,5,3,BeiJing,Undergraduate,Internet/Games/Software
829,模型工程师实习生实习招聘-宜信财富实习生招聘-实习僧," 
                        宜信财富
                          ",200/天,北京,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,200,200,200.0,6000.0,5,3,BeiJing,Undergraduate,Internet/Games/Software
830,研究咨询实习生实习招聘-零点有数实习生招聘-实习僧," 
                        零点有数
                          ",250-300/天,深圳,硕士,5天／周,实习6个月,企业服务/咨询,50-150,250,300,275.0,8250.0,5,6,ShenZhen,Matser,Corporate Services/Consulting
831,区块链研发助理实习招聘-分期学科技实习生招聘-实习僧," 
                        分期学科技
                          ",120-180/天,成都,不限,5天／周,实习3个月,互联网/游戏/软件,15-50,120,180,150.0,4500.0,5,3,ChengDu,Unlimited,Internet/Games/Software
832,证券分析实习生实习招聘-广州经传实习生招聘-实习僧," 
                        广州经传
                          ",150-300/天,广州,不限,5天／周,实习3个月,金融/经济/投资/财会,500-2000,150,300,225.0,6750.0,5,3,GuangZhou,Unlimited,Finance/Economy/Investment/Accounting
833,研究实习分析师实习招聘-艺恩数据实习生招聘-实习僧," 
                        艺恩数据
                          ",120-150/天,北京,本科,4天／周,实习3个月,互联网/游戏/软件,50-150,120,150,135.0,4050.0,4,3,BeiJing,Undergraduate,Internet/Games/Software
834,计划物流员/数据统计员实习招聘-五菱汽车实习生招聘-实习僧," 
                        五菱汽车
                          ",50-100/天,杭州,不限,6天／周,实习6个月,互联网/游戏/软件,500-2000,50,100,75.0,2250.0,6,6,HangZhou,Unlimited,Internet/Games/Software
835,行业分析实习生（元宇宙兴趣社交APP）实习招聘-心智矩阵元宇宙实习生招聘-实习僧," 
                        心智矩阵元宇宙
                          ",面议,全国,本科,3天／周,实习3个月,互联网/游戏/软件,15-50,0,0,0.0,0.0,3,3,Unlimited,Undergraduate,Internet/Games/Software
836,精油分析专员实习招聘-逐本实习生招聘-实习僧," 
                        逐本
                          ",120-200/天,上海,不限,3天／周,实习3个月,快消/百货/批发/零售,150-500,120,200,160.0,4800.0,3,3,ShangHai,Unlimited,FMCG/Department/Wholesale/Retail
837,数据实习生实习招聘-亚信科技实习生招聘-实习僧," 
                        亚信科技
                          ",100-150/天,长沙,本科,5天／周,实习6个月,互联网/游戏/软件,more than 2000,100,150,125.0,3750.0,5,6,ChangSha,Undergraduate,Internet/Games/Software
838,战略部实习生实习招聘-麦当劳中国实习生招聘-实习僧," 
                        麦当劳中国
                          ",150-200/天,上海,不限,3天／周,实习6个月,餐饮/酒店/旅游/娱乐,more than 2000,150,200,175.0,5250.0,3,6,ShangHai,Unlimited,Dining/Hotel/Travel/Entertainment
839,库存分析与管理实习生实习招聘-信天翁实习生招聘-实习僧," 
                        信天翁
                          ",120-180/天,上海,本科,4天／周,实习4个月,互联网/游戏/软件,500-2000,120,180,150.0,4500.0,4,4,ShangHai,Undergraduate,Internet/Games/Software
840,咨询助理实习生实习招聘-eTOC实习生招聘-实习僧," 
                        eTOC
                          ",120-150/天,上海,本科,5天／周,实习3个月,企业服务/咨询,less than 15,120,150,135.0,4050.0,5,3,ShangHai,Undergraduate,Corporate Services/Consulting
841,微博审核分析实习生实习招聘-软通动力实习生招聘-实习僧," 
                        软通动力
                          ",100-120/天,成都,大专,5天／周,实习2个月,互联网/游戏/软件,more than 2000,100,120,110.0,3300.0,5,2,ChengDu,College Diploma,Internet/Games/Software
842,供应链实习生实习招聘-不凡帝范梅勒实习生招聘-实习僧," 
                        不凡帝范梅勒
                          ",120/天,上海,本科,5天／周,实习3个月,快消/百货/批发/零售,more than 2000,120,120,120.0,3600.0,5,3,ShangHai,Undergraduate,FMCG/Department/Wholesale/Retail
843,销售运营实习生实习招聘-字节跳动实习生招聘-实习僧," 
                        字节跳动
                          ",120/天,北京,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,120,120,120.0,3600.0,5,3,BeiJing,Undergraduate,Internet/Games/Software
844,大数据开发 Python 实习生实习招聘-治吉科技实习生招聘-实习僧," 
                        治吉科技
                          ",150-300/天,上海,本科,5天／周,实习3个月,互联网/游戏/软件,15-50,150,300,225.0,6750.0,5,3,ShangHai,Undergraduate,Internet/Games/Software
845,真实世界项目实习生实习招聘-医渡云实习生招聘-实习僧," 
                        医渡云
                          ",120-200/天,北京,本科,4天／周,实习3个月,医疗/健康/制药/生物,500-2000,120,200,160.0,4800.0,4,3,BeiJing,Undergraduate,Medical/Health/Pharma/Bio
846,战略研究实习生实习招聘-树根互联实习生招聘-实习僧," 
                        树根互联
                          ",180-250/天,广州,本科,4天／周,实习4个月,互联网/游戏/软件,500-2000,180,250,215.0,6450.0,4,4,GuangZhou,Undergraduate,Internet/Games/Software
847,Research Assistant实习招聘-埃森哲实习生招聘-实习僧," 
                        埃森哲
                          ",120-150/天,上海,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,120,150,135.0,4050.0,5,3,ShangHai,Undergraduate,Internet/Games/Software
